Title,Abstract,StoreId,ArticleType,Authors,companies,copyright,digitalObjectIdentifier,documentType,entryDate,issn,language,languageOfSummary,pages,placeOfPublication,pubdate,pubtitle,year,DocumentURL,startPage,subjectTerms,subjects,FindACopy,Database
"Trump, Taxes and the Democrats; Young immigrant adults aren't the only 'Dreamers' in D.C.",,1937508767,Newspapers," The Editorial Board
The Editorial Board"," Department of Defense
928110 , Republican Party
813940 , Environmental Protection Agency--EPA
924110 , Democratic Party
813940"," (c) 2017 Dow Jones & Company, Inc. Reproduced with permission of copyright owner. Further reproduction or distribution is prohibited without permission."," WSJOWSJO20170911000020170911ed9b005sd , WSJOWSJO20170911000020170911ed9b005sd , 117310 , PQ_117310_Sep112017"," Opinions , Editorial"," Sep 11, 2017",, English, English, n/a," New York, N.Y.","Sep 11, 2017",Wall Street Journal (Online),2017,https://search.proquest.com/docview/1937508767?accountid=14496, n/a," Tax rates , Tax reform , Tax cuts , Corporate taxes , Editorials , Donnelly, Joe , Mount Rushmore , McConnell, Mitch , Pelosi, Nancy , Ryan, Paul",,http://ucelinks.cdlib.org:8888/sfx_local?url_ver=Z39.88-2004&amp;rft_val_fmt=info:ofi/fmt:kev:mtx:journal&amp;genre=unknown&amp;sid=ProQ:ProQ%3Awallstreetjournal&amp;atitle=Trump%2C+Taxes+and+the+Democrats%3B+Young+immigrant+adults+aren%27t+the+only+%27Dreamers%27+in+D.C.&amp;title=Wall+Street+Journal+%28Online%29&amp;issn=&amp;date=2017-09-11&amp;volume=&amp;issue=&amp;spage=&amp;au=The+Editorial+Board&amp;isbn=&amp;jtitle=Wall+Street+Journal+%28Online%29&amp;btitle=&amp;rft_id=info:eric/&amp;rft_id=info:doi/,"International Newsstream,US Major Dailies"
Something's missing at federal offices,,1937578255,Newspapers," Rein, Lisa
Rein
Lisa
Lisa Rein"," Department of Housing & Urban Development--HUD
925110"," Copyright WP Company LLC d/b/a The Washington Post Sep 12, 2017"," WPXXWP20170912Somethingsmissingatfederalofficesb36025c0 , WPXXWP20170912Somethingsmissingatfederalofficesb36025c0 , 7653 , PQ_7653_Sep122017", News," Sep 12, 2017",0190-8286, English, English,," Washington, D.C.","Sep 12, 2017",The Washington Post,2017,https://search.proquest.com/docview/1937578255?accountid=14496, A.1," Political campaigns , Federal employees , Corporate headquarters , Photographs , Web sites , Trump, Donald J , United States--US , Biden, Joseph R Jr , Obama, Barack",,http://ucelinks.cdlib.org:8888/sfx_local?url_ver=Z39.88-2004&amp;rft_val_fmt=info:ofi/fmt:kev:mtx:journal&amp;genre=unknown&amp;sid=ProQ:ProQ%3Awashingtonpost&amp;atitle=Something%27s+missing+at+federal+offices&amp;title=The+Washington+Post&amp;issn=01908286&amp;date=2017-09-12&amp;volume=&amp;issue=&amp;spage=A.1&amp;au=Rein%2C+Lisa&amp;isbn=&amp;jtitle=The+Washington+Post&amp;btitle=&amp;rft_id=info:eric/&amp;rft_id=info:doi/,US Major Dailies
State joins lawsuit to block rollback of DACA by Trump administration,,1937578316,Newspapers," Hicks, Josh
Hicks
Josh
Josh Hicks"," Congress
921120"," Copyright WP Company LLC d/b/a The Washington Post Sep 12, 2017"," WPXXWP20170912StatejoinslawsuittoblockrollbackofDACAbycbaad9d0 , WPXXWP20170912StatejoinslawsuittoblockrollbackofDACAbycbaad9d0 , 7653 , PQ_7653_Sep122017", News," Sep 12, 2017",0190-8286, English, English,," Washington, D.C.","Sep 12, 2017",The Washington Post,2017,https://search.proquest.com/docview/1937578316?accountid=14496, B.3," Federal government , Attorneys general , Governors , State court decisions , Becerra, Xavier , Maryland , California , United States--US , Maine , Sessions, Jeff , Washington DC , Minnesota",,http://ucelinks.cdlib.org:8888/sfx_local?url_ver=Z39.88-2004&amp;rft_val_fmt=info:ofi/fmt:kev:mtx:journal&amp;genre=unknown&amp;sid=ProQ:ProQ%3Awashingtonpost&amp;atitle=State+joins+lawsuit+to+block+rollback+of+DACA+by+Trump+administration&amp;title=The+Washington+Post&amp;issn=01908286&amp;date=2017-09-12&amp;volume=&amp;issue=&amp;spage=B.3&amp;au=Hicks%2C+Josh&amp;isbn=&amp;jtitle=The+Washington+Post&amp;btitle=&amp;rft_id=info:eric/&amp;rft_id=info:doi/,US Major Dailies
Compromise is forged over 'sanctuary' bill; Brown and De Leon agree to amendments addressing concerns from law enforcement.,,1937579540,Newspapers," Ulloa, Jazmine
Ulloa
Jazmine
Jazmine Ulloa",," Copyright Los Angeles Times Sep 12, 2017"," 7683 , PQ_7683_Sep122017 , LATMLATM2017091221652 , LATMLATM2017091221652", News," Sep 12, 2017",0458-3035, English, English, B.1," Los Angeles, Calif.","Sep 12, 2017",Los Angeles Times,2017,https://search.proquest.com/docview/1937579540?accountid=14496, B.1," Immigration policy , Access to information , Task forces , Law enforcement , Public safety , Bills , Information communication , State laws , Aliens , Trump, Donald J , California , United States--US"," BROWN, EDMUND G JR (JERRY) , DE LEON, KEVIN , CALIFORNIA , LEGISLATION , IMMIGRANTS , DEPORTATION , SANCTUARY , LOCAL GOVERNMENT , IMMIGRATION AND CUSTOMS ENFORCEMENT (U.S.)",http://ucelinks.cdlib.org:8888/sfx_local?url_ver=Z39.88-2004&amp;rft_val_fmt=info:ofi/fmt:kev:mtx:journal&amp;genre=unknown&amp;sid=ProQ:ProQ%3Alatimes&amp;atitle=Compromise+is+forged+over+%27sanctuary%27+bill%3B+Brown+and+De+Leon+agree+to+amendments+addressing+concerns+from+law+enforcement.&amp;title=Los+Angeles+Times&amp;issn=04583035&amp;date=2017-09-12&amp;volume=&amp;issue=&amp;spage=B.1&amp;au=Ulloa%2C+Jazmine&amp;isbn=&amp;jtitle=Los+Angeles+Times&amp;btitle=&amp;rft_id=info:eric/&amp;rft_id=info:doi/,US Major Dailies
THE NATION; From perils of 9/11 to deportation; Many immigrants who helped clean up the World Trade Center site face expulsion.,,1937579572,Newspapers," Demick, Barbara
Demick
Barbara
Barbara Demick"," World Trade Center-New York City NY
813910 , Bureau of Immigration & Customs Enforcement
921130"," Copyright Los Angeles Times Sep 12, 2017"," 7683 , PQ_7683_Sep122017 , LATMLATM2017091221639 , LATMLATM2017091221639", News," Sep 12, 2017",0458-3035, English, English, A.5," Los Angeles, Calif.","Sep 12, 2017",Los Angeles Times,2017,https://search.proquest.com/docview/1937579572?accountid=14496, A.5," Immigration policy , Deportation , Asbestos , Health care , Aliens , New York , United States--US , Louisiana , Colombia , Cuomo, Andrew M"," SEPTEMBER 11, 2001 (TERRORIST ATTACK) , CONSTRUCTION WORKERS , CLEANING SERVICES , HEALTH HAZARDS , IMMIGRANTS , DEPORTATION",http://ucelinks.cdlib.org:8888/sfx_local?url_ver=Z39.88-2004&amp;rft_val_fmt=info:ofi/fmt:kev:mtx:journal&amp;genre=unknown&amp;sid=ProQ:ProQ%3Alatimes&amp;atitle=THE+NATION%3B+From+perils+of+9%2F11+to+deportation%3B+Many+immigrants+who+helped+clean+up+the+World+Trade+Center+site+face+expulsion.&amp;title=Los+Angeles+Times&amp;issn=04583035&amp;date=2017-09-12&amp;volume=&amp;issue=&amp;spage=A.5&amp;au=Demick%2C+Barbara&amp;isbn=&amp;jtitle=Los+Angeles+Times&amp;btitle=&amp;rft_id=info:eric/&amp;rft_id=info:doi/,US Major Dailies
State sues to protect State sues to block DACA edict; Lawsuit says Trump's decision to rescind DACA program is unconstitutional.,,1937579606,Newspapers," McGreevy, Patrick
McGreevy
Patrick
Patrick McGreevy"," Department of Homeland Security
922120 , Congress
921120"," Copyright Los Angeles Times Sep 12, 2017"," 7683 , PQ_7683_Sep122017 , LATMLATM2017091221648 , LATMLATM2017091221648", News," Sep 12, 2017",0458-3035, English, English, B.1," Los Angeles, Calif.","Sep 12, 2017",Los Angeles Times,2017,https://search.proquest.com/docview/1937579606?accountid=14496, B.1," International relations , Immigration policy , Presidents , Aliens , Litigation , California , New York , United States--US , Sacramento California , San Francisco California"," CALIFORNIA , SUITS , DEFERRED ACTION FOR CHILDHOOD ARRIVALS (GOVERNMENT PROGRAM) , IMMIGRANTS , DEPORTATION",http://ucelinks.cdlib.org:8888/sfx_local?url_ver=Z39.88-2004&amp;rft_val_fmt=info:ofi/fmt:kev:mtx:journal&amp;genre=unknown&amp;sid=ProQ:ProQ%3Alatimes&amp;atitle=State+sues+to+protect+State+sues+to+block+DACA+edict%3B+Lawsuit+says+Trump%27s+decision+to+rescind+DACA+program+is+unconstitutional.&amp;title=Los+Angeles+Times&amp;issn=04583035&amp;date=2017-09-12&amp;volume=&amp;issue=&amp;spage=B.1&amp;au=McGreevy%2C+Patrick&amp;isbn=&amp;jtitle=Los+Angeles+Times&amp;btitle=&amp;rft_id=info:eric/&amp;rft_id=info:doi/,US Major Dailies
Russia may ax more U.S. diplomats; Moscow says it is seriously considering further cutbacks of 155 American personnel.,,1937579654,Newspapers," Ayres, Sabra
Ayres
Sabra
Sabra Ayres , Wilkinson, Tracy
Wilkinson
Tracy
Tracy Wilkinson"," United Nations--UN
928120"," Copyright Los Angeles Times Sep 12, 2017"," 7683 , PQ_7683_Sep122017 , LATMLATM2017091221621 , LATMLATM2017091221621", News," Sep 12, 2017",0458-3035, English, English, A.4," Los Angeles, Calif.","Sep 12, 2017",Los Angeles Times,2017,https://search.proquest.com/docview/1937579654?accountid=14496, A.4," Security services , Cooperation , Diplomatic & consular services , Jordan , Russia , United States--US , New York , Ukraine , San Francisco California"," RUSSIA , UNITED STATES , DIPLOMATS , DEPORTATION , CONSULATES , FOREIGN RELATIONS , PRESIDENTIAL ELECTIONS (2016) , CONSPIRACY , INVESTIGATIONS",http://ucelinks.cdlib.org:8888/sfx_local?url_ver=Z39.88-2004&amp;rft_val_fmt=info:ofi/fmt:kev:mtx:journal&amp;genre=unknown&amp;sid=ProQ:ProQ%3Alatimes&amp;atitle=Russia+may+ax+more+U.S.+diplomats%3B+Moscow+says+it+is+seriously+considering+further+cutbacks+of+155+American+personnel.&amp;title=Los+Angeles+Times&amp;issn=04583035&amp;date=2017-09-12&amp;volume=&amp;issue=&amp;spage=A.4&amp;au=Ayres%2C+Sabra%3BWilkinson%2C+Tracy&amp;isbn=&amp;jtitle=Los+Angeles+Times&amp;btitle=&amp;rft_id=info:eric/&amp;rft_id=info:doi/,US Major Dailies
From one dreamer to many; Gina Rodriguez's mission to bring Latino stories to TV takes a timely twist.,,1937579921,Newspapers," Villarreal, Yvonne
Yvonne
Yvonne Villarreal
Villarreal
Yvonne Villarreal"," Congress
921120"," Copyright Los Angeles Times Sep 12, 2017"," 7683 , PQ_7683_Sep122017 , LATMLATM2017091221606 , LATMLATM2017091221606", News," Sep 12, 2017",0458-3035, English, English, E.1," Los Angeles, Calif.","Sep 12, 2017",Los Angeles Times,2017,https://search.proquest.com/docview/1937579921?accountid=14496, E.1," Motion pictures , Photographers , Aliens , United States--US , Olmos, Edward James , Ecuador"," RODRIGUEZ, GINA , AGUSTIN, RAFAEL , HISPANICS , TELEVISION PROGRAMS , DEFERRED ACTION FOR CHILDHOOD ARRIVALS (GOVERNMENT PROGRAM) , IMMIGRANTS",http://ucelinks.cdlib.org:8888/sfx_local?url_ver=Z39.88-2004&amp;rft_val_fmt=info:ofi/fmt:kev:mtx:journal&amp;genre=unknown&amp;sid=ProQ:ProQ%3Alatimes&amp;atitle=From+one+dreamer+to+many%3B+Gina+Rodriguez%27s+mission+to+bring+Latino+stories+to+TV+takes+a+timely+twist.&amp;title=Los+Angeles+Times&amp;issn=04583035&amp;date=2017-09-12&amp;volume=&amp;issue=&amp;spage=E.1&amp;au=Villarreal%2C+Yvonne&amp;isbn=&amp;jtitle=Los+Angeles+Times&amp;btitle=&amp;rft_id=info:eric/&amp;rft_id=info:doi/,US Major Dailies
FALL TV SEASON; REVIEW; Little bank fought back after 2008 meltdown; A documentary looks at what happened when a D.A. went after NYC's Abacus.,,1937580048,Newspapers," Ali, Lorraine
Lorraine
Lorraine Ali
Ali
LORRAINE ALI"," Citigroup Inc
551111 , Goldman Sachs Group Inc
523110
523120"," Copyright Los Angeles Times Sep 12, 2017"," 7683 , PQ_7683_Sep122017 , LATMLATM2017091221613 , LATMLATM2017091221613", News," Sep 12, 2017",0458-3035, English, English, E.4," Los Angeles, Calif.","Sep 12, 2017",Los Angeles Times,2017,https://search.proquest.com/docview/1937580048?accountid=14496, E.4," Loans , Law enforcement , Aliens , Banking industry , United States--US , Taibbi, Matt",,http://ucelinks.cdlib.org:8888/sfx_local?url_ver=Z39.88-2004&amp;rft_val_fmt=info:ofi/fmt:kev:mtx:journal&amp;genre=unknown&amp;sid=ProQ:ProQ%3Alatimes&amp;atitle=FALL+TV+SEASON%3B+REVIEW%3B+Little+bank+fought+back+after+2008+meltdown%3B+A+documentary+looks+at+what+happened+when+a+D.A.+went+after+NYC%27s+Abacus.&amp;title=Los+Angeles+Times&amp;issn=04583035&amp;date=2017-09-12&amp;volume=&amp;issue=&amp;spage=E.4&amp;au=Ali%2C+Lorraine&amp;isbn=&amp;jtitle=Los+Angeles+Times&amp;btitle=&amp;rft_id=info:eric/&amp;rft_id=info:doi/,US Major Dailies
"Pope, in the Air, Puts Foot Down on Climate Change Denial and DACA Reversal",,1937580237,Newspapers," Horowitz, Jason
Horowitz
Jason
Jason Horowitz"," United States Conference of Catholic Bishops
813110 , Roman Catholic Church
813110"," Copyright New York Times Company Sep 12, 2017"," 219436-20170912 , 219436-20170912 , 7818 , PQ_7818_Sep122017", News," Sep 12, 2017",0362-4331, English, English, A.4," New York, N.Y.","Sep 12, 2017",New York Times,2017,https://search.proquest.com/docview/1937580237?accountid=14496, A.4," Immigration policy , Presidents , Deportation , Catholicism , Climate change , Global warming , Children & youth , United States--US , Trump, Donald J",,http://ucelinks.cdlib.org:8888/sfx_local?url_ver=Z39.88-2004&amp;rft_val_fmt=info:ofi/fmt:kev:mtx:journal&amp;genre=unknown&amp;sid=ProQ:ProQ%3Anytimes&amp;atitle=Pope%2C+in+the+Air%2C+Puts+Foot+Down+on+Climate+Change+Denial+and+DACA+Reversal%3A+%5BForeign+Desk%5D&amp;title=New+York+Times&amp;issn=03624331&amp;date=2017-09-12&amp;volume=&amp;issue=&amp;spage=A.4&amp;au=Horowitz%2C+Jason&amp;isbn=&amp;jtitle=New+York+Times&amp;btitle=&amp;rft_id=info:eric/&amp;rft_id=info:doi/,US Major Dailies
Why legal services are so expensive; Lawyers create rules that prevent the market from bringing down costs.,,1937580606,Newspapers," Hadfield, Gillian K
Hadfield
K
Gillian
Gillian K. Hadfield"," Supreme Court-Texas
922110"," Copyright Los Angeles Times Sep 12, 2017"," 7683 , PQ_7683_Sep122017 , LATMLATM2017091221597 , LATMLATM2017091221597", Opinions," Sep 12, 2017",0458-3035, English, English, A.11," Los Angeles, Calif.","Sep 12, 2017",Los Angeles Times,2017,https://search.proquest.com/docview/1937580606?accountid=14496, A.11," Attorneys , Insurance policies , Law firms , Legal aid , Texas",,http://ucelinks.cdlib.org:8888/sfx_local?url_ver=Z39.88-2004&amp;rft_val_fmt=info:ofi/fmt:kev:mtx:journal&amp;genre=unknown&amp;sid=ProQ:ProQ%3Alatimes&amp;atitle=Why+legal+services+are+so+expensive%3B+Lawyers+create+rules+that+prevent+the+market+from+bringing+down+costs.&amp;title=Los+Angeles+Times&amp;issn=04583035&amp;date=2017-09-12&amp;volume=&amp;issue=&amp;spage=A.11&amp;au=Hadfield%2C+Gillian+K&amp;isbn=&amp;jtitle=Los+Angeles+Times&amp;btitle=&amp;rft_id=info:eric/&amp;rft_id=info:doi/,US Major Dailies
Main Street: The Cruelty of Barack Obama,,1937587799,Newspapers," McGurn, William
William
William McGurn
McGurn
William McGurn"," Republican Party
813940 , Democratic Party
813940"," (c) 2017 Dow Jones & Company, Inc. Reproduced with permission of copyright owner. Further reproduction or distribution is prohibited without permission."," DWJNJ000000020170912ed9c0000b , DWJNJ000000020170912ed9c0000b , 7510 , PQ_7510_Sep122017"," Opinions , Commentary"," Sep 12, 2017",0099-9660, English, English, A.15," New York, N.Y.","Sep 12, 2017",Wall Street Journal,2017,https://search.proquest.com/docview/1937587799?accountid=14496, A.15," Presidents , Immigration policy , United States--US , Obama, Barack",,http://ucelinks.cdlib.org:8888/sfx_local?url_ver=Z39.88-2004&amp;rft_val_fmt=info:ofi/fmt:kev:mtx:journal&amp;genre=unknown&amp;sid=ProQ:ProQ%3Awallstreetjournal&amp;atitle=Main+Street%3A+The+Cruelty+of+Barack+Obama&amp;title=Wall+Street+Journal&amp;issn=00999660&amp;date=2017-09-12&amp;volume=&amp;issue=&amp;spage=A.15&amp;au=McGurn%2C+William&amp;isbn=&amp;jtitle=Wall+Street+Journal&amp;btitle=&amp;rft_id=info:eric/&amp;rft_id=info:doi/,US Major Dailies
U.S. News --- CAPITAL JOURNAL: Why Trump Is Free to Show Independence,,1937587883,Newspapers," Seib, Gerald F
Gerald
Gerald F Seib
Seib
F
Gerald F. Seib"," Republican Party
813940 , Congress
921120 , NBC News Channel
515120 , Democratic Party
813940"," (c) 2017 Dow Jones & Company, Inc. Reproduced with permission of copyright owner. Further reproduction or distribution is prohibited without permission."," DWJNJ000000020170912ed9c00011 , DWJNJ000000020170912ed9c00011 , 7510 , PQ_7510_Sep122017"," Opinions , Commentary"," Sep 12, 2017",0099-9660, English, English, A.4," New York, N.Y.","Sep 12, 2017",Wall Street Journal,2017,https://search.proquest.com/docview/1937587883?accountid=14496, A.4," Infrastructure , Working class , Negative campaigning , Cooperation , Political leadership , Tax cuts , Political parties , Schumer, Charles E , United States--US",,http://ucelinks.cdlib.org:8888/sfx_local?url_ver=Z39.88-2004&amp;rft_val_fmt=info:ofi/fmt:kev:mtx:journal&amp;genre=unknown&amp;sid=ProQ:ProQ%3Awallstreetjournal&amp;atitle=U.S.+News+---+CAPITAL+JOURNAL%3A+Why+Trump+Is+Free+to+Show+Independence&amp;title=Wall+Street+Journal&amp;issn=00999660&amp;date=2017-09-12&amp;volume=&amp;issue=&amp;spage=A.4&amp;au=Seib%2C+Gerald+F&amp;isbn=&amp;jtitle=Wall+Street+Journal&amp;btitle=&amp;rft_id=info:eric/&amp;rft_id=info:doi/,US Major Dailies
"Trump, Taxes and the Democrats",,1937588277,Newspapers,," Democratic Party
813940 , Republican Party
813940"," (c) 2017 Dow Jones & Company, Inc. Reproduced with permission of copyright owner. Further reproduction or distribution is prohibited without permission."," DWJNJ000000020170912ed9c0000j , DWJNJ000000020170912ed9c0000j , 7510 , PQ_7510_Sep122017"," Opinions , Editorial"," Sep 12, 2017",0099-9660, English, English, A.16," New York, N.Y.","Sep 12, 2017",Wall Street Journal,2017,https://search.proquest.com/docview/1937588277?accountid=14496, A.16," Corporate taxes , Tax reform , Editorials , United States--US , Trump, Donald J",,http://ucelinks.cdlib.org:8888/sfx_local?url_ver=Z39.88-2004&amp;rft_val_fmt=info:ofi/fmt:kev:mtx:journal&amp;genre=unknown&amp;sid=ProQ:ProQ%3Awallstreetjournal&amp;atitle=Trump%2C+Taxes+and+the+Democrats&amp;title=Wall+Street+Journal&amp;issn=00999660&amp;date=2017-09-12&amp;volume=&amp;issue=&amp;spage=A.16&amp;au=&amp;isbn=&amp;jtitle=Wall+Street+Journal&amp;btitle=&amp;rft_id=info:eric/&amp;rft_id=info:doi/,US Major Dailies
WHAT OTHERS ARE SAYING,,1937640274,Newspapers,," Republican Party
813940 , NBC News Channel
515120"," Copyright Tribune Interactive, LLC Sep 12, 2017"," 7684 , PQ_7684_Sep122017 , TRIBTRIB2017091220170911308183105 , TRIBTRIB2017091220170911308183105", Editorial," Sep 12, 2017",1085-6706, English, English,," Chicago, Ill.","Sep 12, 2017",Chicago Tribune,2017,https://search.proquest.com/docview/1937640274?accountid=14496, 12," Immigration policy , Assaults , Foreign labor , Sex crimes , Trump, Donald J , Texas , Wisconsin , Massachusetts , United States--US , Sessions, Jeff , Georgia , Obama, Barack , Coates, Ta-Nehisi", EDITORIAL,http://ucelinks.cdlib.org:8888/sfx_local?url_ver=Z39.88-2004&amp;rft_val_fmt=info:ofi/fmt:kev:mtx:journal&amp;genre=unknown&amp;sid=ProQ:ProQ%3Achicagotribune&amp;atitle=WHAT+OTHERS+ARE+SAYING&amp;title=Chicago+Tribune&amp;issn=10856706&amp;date=2017-09-12&amp;volume=&amp;issue=&amp;spage=12&amp;au=&amp;isbn=&amp;jtitle=Chicago+Tribune&amp;btitle=&amp;rft_id=info:eric/&amp;rft_id=info:doi/,US Major Dailies
Russia threatens to cut 155 more U.S. diplomatic staff,,1937640276,Newspapers," Ayres, Sabra
Ayres
Sabra
Sabra Ayres , Wilkinson, Tracy
Wilkinson
Tracy
Tracy Wilkinson"," United Nations--UN
928120"," Copyright Tribune Interactive, LLC Sep 12, 2017"," 7684 , PQ_7684_Sep122017 , TRIBTRIB2017091220170911308183149 , TRIBTRIB2017091220170911308183149", News," Sep 12, 2017",1085-6706, English, English,," Chicago, Ill.","Sep 12, 2017",Chicago Tribune,2017,https://search.proquest.com/docview/1937640276?accountid=14496, 11," Passports & visas , Cooperation , Diplomatic & consular services , Jordan , Trump, Donald J , Russia , New York , United States--US , Ukraine , San Francisco California , Washington DC",,http://ucelinks.cdlib.org:8888/sfx_local?url_ver=Z39.88-2004&amp;rft_val_fmt=info:ofi/fmt:kev:mtx:journal&amp;genre=unknown&amp;sid=ProQ:ProQ%3Achicagotribune&amp;atitle=Russia+threatens+to+cut+155+more+U.S.+diplomatic+staff&amp;title=Chicago+Tribune&amp;issn=10856706&amp;date=2017-09-12&amp;volume=&amp;issue=&amp;spage=11&amp;au=Ayres%2C+Sabra%3BWilkinson%2C+Tracy&amp;isbn=&amp;jtitle=Chicago+Tribune&amp;btitle=&amp;rft_id=info:eric/&amp;rft_id=info:doi/,US Major Dailies
City: Feds' immigrant notification rules a slippery slope,,1937640340,Newspapers," Byrne, John
Byrne
John
John Byrne"," Congress
921120"," Copyright Tribune Interactive, LLC Sep 12, 2017"," 7684 , PQ_7684_Sep122017 , TRIBTRIB2017091220170911308183113 , TRIBTRIB2017091220170911308183113", News," Sep 12, 2017",1085-6706, English, English,," Chicago, Ill.","Sep 12, 2017",Chicago Tribune,2017,https://search.proquest.com/docview/1937640340?accountid=14496, 6," Mayors , Attorneys general , Law enforcement , Cities , Immigration , Trump, Donald J , Cook County Illinois , Chicago Illinois , United States--US , Emanuel, Rahm , Sessions, Jeff",,http://ucelinks.cdlib.org:8888/sfx_local?url_ver=Z39.88-2004&amp;rft_val_fmt=info:ofi/fmt:kev:mtx:journal&amp;genre=unknown&amp;sid=ProQ:ProQ%3Achicagotribune&amp;atitle=City%3A+Feds%27+immigrant+notification+rules+a+slippery+slope%3A+Mayor+wants+judge+to+block+strings+tied+to+justice+grants&amp;title=Chicago+Tribune&amp;issn=10856706&amp;date=2017-09-12&amp;volume=&amp;issue=&amp;spage=6&amp;au=Byrne%2C+John&amp;isbn=&amp;jtitle=Chicago+Tribune&amp;btitle=&amp;rft_id=info:eric/&amp;rft_id=info:doi/,US Major Dailies
NEWS BRIEFING,,1937640342,Newspapers,," CBS News
512110 , Hamas
813940 , Federal Bureau of Investigation--FBI
922120"," Copyright Tribune Interactive, LLC Sep 12, 2017"," 7684 , PQ_7684_Sep122017 , TRIBTRIB2017091220170911308183139 , TRIBTRIB2017091220170911308183139", News," Sep 12, 2017",1085-6706, English, English,," Chicago, Ill.","Sep 12, 2017",Chicago Tribune,2017,https://search.proquest.com/docview/1937640342?accountid=14496, 11," Palestinians , Contempt of court , Referendums , Cooperation , Political campaigns , Earthquakes , Criminal investigations , Militancy , Climate change , Sanders, Sarah Huckabee , Trump, Donald J , Spain , Russia , United States--US , Egypt , Gaza Strip",,http://ucelinks.cdlib.org:8888/sfx_local?url_ver=Z39.88-2004&amp;rft_val_fmt=info:ofi/fmt:kev:mtx:journal&amp;genre=unknown&amp;sid=ProQ:ProQ%3Achicagotribune&amp;atitle=NEWS+BRIEFING&amp;title=Chicago+Tribune&amp;issn=10856706&amp;date=2017-09-12&amp;volume=&amp;issue=&amp;spage=11&amp;au=&amp;isbn=&amp;jtitle=Chicago+Tribune&amp;btitle=&amp;rft_id=info:eric/&amp;rft_id=info:doi/,US Major Dailies
Bannon: I Talk to Trump Every Two to Three Days; White House Says Not So Much; Former strategist discusses the president at events in Hong Kong,,1937754042,Newspapers," Steinberg, Julie
Steinberg
Julie
Julie Steinberg; Steven Russolillo; Natasha Khan , Russolillo, Steven
Russolillo
Steven , Khan, Natasha
Khan
Natasha"," Breitbart News Network
519110 , Citic Securities Co
523120"," (c) 2017 Dow Jones & Company, Inc. Reproduced with permission of copyright owner. Further reproduction or distribution is prohibited without permission."," WSJOWSJO20170912000020170912ed9c002p9 , WSJOWSJO20170912000020170912ed9c002p9 , 117310 , PQ_117310_Sep122017", News," Sep 12, 2017",, English, English, n/a," New York, N.Y.","Sep 12, 2017",Wall Street Journal (Online),2017,https://search.proquest.com/docview/1937754042?accountid=14496, n/a," Political campaigns , Presidential elections , White supremacists , Sanders, Sarah Huckabee , China , United States--US , Xi Jinping",,http://ucelinks.cdlib.org:8888/sfx_local?url_ver=Z39.88-2004&amp;rft_val_fmt=info:ofi/fmt:kev:mtx:journal&amp;genre=unknown&amp;sid=ProQ:ProQ%3Awallstreetjournal&amp;atitle=Bannon%3A+I+Talk+to+Trump+Every+Two+to+Three+Days%3B+White+House+Says+Not+So+Much%3B+Former+strategist+discusses+the+president+at+events+in+Hong+Kong&amp;title=Wall+Street+Journal+%28Online%29&amp;issn=&amp;date=2017-09-12&amp;volume=&amp;issue=&amp;spage=&amp;au=Steinberg%2C+Julie%3BRussolillo%2C+Steven%3BKhan%2C+Natasha&amp;isbn=&amp;jtitle=Wall+Street+Journal+%28Online%29&amp;btitle=&amp;rft_id=info:eric/&amp;rft_id=info:doi/,"International Newsstream,US Major Dailies"
"U.S. Household Incomes Rose in 2016 to New Record; The median household income last year was $59,039",,1937778877,Newspapers," Leubsdorf, Ben
Leubsdorf
Ben
Ben Leubsdorf"," Bureau of the Census
926110"," (c) 2017 Dow Jones & Company, Inc. Reproduced with permission of copyright owner. Further reproduction or distribution is prohibited without permission."," WSJOWSJO20170912000020170912ed9c0038q , WSJOWSJO20170912000020170912ed9c0038q , 117310 , PQ_117310_Sep122017", News," Sep 12, 2017",, English, English, n/a," New York, N.Y.","Sep 12, 2017",Wall Street Journal (Online),2017,https://search.proquest.com/docview/1937778877?accountid=14496, n/a," Family income , Recessions , Households , Economic growth , Puerto Rico , United States--US , Washington DC",,http://ucelinks.cdlib.org:8888/sfx_local?url_ver=Z39.88-2004&amp;rft_val_fmt=info:ofi/fmt:kev:mtx:journal&amp;genre=unknown&amp;sid=ProQ:ProQ%3Awallstreetjournal&amp;atitle=U.S.+Household+Incomes+Rose+in+2016+to+New+Record%3B+The+median+household+income+last+year+was+%2459%2C039&amp;title=Wall+Street+Journal+%28Online%29&amp;issn=&amp;date=2017-09-12&amp;volume=&amp;issue=&amp;spage=&amp;au=Leubsdorf%2C+Ben&amp;isbn=&amp;jtitle=Wall+Street+Journal+%28Online%29&amp;btitle=&amp;rft_id=info:eric/&amp;rft_id=info:doi/,"International Newsstream,US Major Dailies"
