Title,StoreId,ArticleType,Authors,companies,copyright,digitalObjectIdentifier,documentType,entryDate,issn,language,languageOfSummary,pages,placeOfPublication,pubdate,pubtitle,year,DocumentURL,startPage,subjectTerms,subjects,FindACopy,Database
Judge bars Pentagon from blocking citizenship requests,1955891689,Newspapers," Hsu, Spencer S
Hsu
S
Spencer
Spencer S Hsu",," Copyright WP Company LLC d/b/a The Washington Post Oct 27, 2017"," WPXXWP20171027JudgebarsPentagonfromblockingcitizenship475630e2 , WPXXWP20171027JudgebarsPentagonfromblockingcitizenship475630e2 , 7653 , PQ_7653_Oct272017______", News," Oct 27, 2017",0190-8286, English, English,," Washington, D.C.","Oct 27, 2017",The Washington Post,2017,https://search.proquest.com/docview/1955891689?accountid=14496, A.8," Injunctions , Citizenship , Military service , Defense , National security , Judicial reviews , Aliens , Armed forces , Immigration , Litigation , Judges & magistrates , Mattis, James , United States--US",,http://ucelinks.cdlib.org:8888/sfx_local?url_ver=Z39.88-2004&amp;rft_val_fmt=info:ofi/fmt:kev:mtx:journal&amp;genre=unknown&amp;sid=ProQ:ProQ%3Awashingtonpost&amp;atitle=Judge+bars+Pentagon+from+blocking+citizenship+requests&amp;title=The+Washington+Post&amp;issn=01908286&amp;date=2017-10-27&amp;volume=&amp;issue=&amp;spage=A.8&amp;au=Hsu%2C+Spencer+S&amp;isbn=&amp;jtitle=The+Washington+Post&amp;btitle=&amp;rft_id=info:eric/&amp;rft_id=info:doi/,US Major Dailies
Trump's idea for a 'solar' border wall may be dead,1955891773,Newspapers," Jan, Tracy
Jan
Tracy
Tracy Jan"," Washington Examiner
511110 , Congress
921120"," Copyright WP Company LLC d/b/a The Washington Post Oct 27, 2017"," WPXXWP20171027Trumpsideaforasolarborderwallmaybedead6626f24e , WPXXWP20171027Trumpsideaforasolarborderwallmaybedead6626f24e , 7653 , PQ_7653_Oct272017______", News," Oct 27, 2017",0190-8286, English, English,," Washington, D.C.","Oct 27, 2017",The Washington Post,2017,https://search.proquest.com/docview/1955891773?accountid=14496, A.17," Immigration policy , Fund raising , Photovoltaic cells , Presidents , Prototypes , United States--US , San Diego County California , Iowa",,http://ucelinks.cdlib.org:8888/sfx_local?url_ver=Z39.88-2004&amp;rft_val_fmt=info:ofi/fmt:kev:mtx:journal&amp;genre=unknown&amp;sid=ProQ:ProQ%3Awashingtonpost&amp;atitle=Trump%27s+idea+for+a+%27solar%27+border+wall+may+be+dead&amp;title=The+Washington+Post&amp;issn=01908286&amp;date=2017-10-27&amp;volume=&amp;issue=&amp;spage=A.17&amp;au=Jan%2C+Tracy&amp;isbn=&amp;jtitle=The+Washington+Post&amp;btitle=&amp;rft_id=info:eric/&amp;rft_id=info:doi/,US Major Dailies
"For political parties, chaos is the new normal",1955892570,Newspapers," Robinson, Eugene
Robinson
Eugene
Eugene Robinson"," Republican Party
813940 , Congress
921120 , Democratic Party
813940"," Copyright WP Company LLC d/b/a The Washington Post Oct 27, 2017"," WPXXWP20171027Forpoliticalpartieschaosisthenewnormalac195fce , WPXXWP20171027Forpoliticalpartieschaosisthenewnormalac195fce , 7653 , PQ_7653_Oct272017______", Editorial," Oct 27, 2017",0190-8286, English, English,," Washington, D.C.","Oct 27, 2017",The Washington Post,2017,https://search.proquest.com/docview/1955892570?accountid=14496, A.23," African Americans , Bills , Political parties , Political campaigns , Presidential elections , Lincoln, Abraham (1809-65) , Corker, Bob , McCain, John , Pelosi, Nancy , Schumer, Charles E , Flake, Jeff , Clinton, Hillary",,http://ucelinks.cdlib.org:8888/sfx_local?url_ver=Z39.88-2004&amp;rft_val_fmt=info:ofi/fmt:kev:mtx:journal&amp;genre=unknown&amp;sid=ProQ:ProQ%3Awashingtonpost&amp;atitle=For+political+parties%2C+chaos+is+the+new+normal&amp;title=The+Washington+Post&amp;issn=01908286&amp;date=2017-10-27&amp;volume=&amp;issue=&amp;spage=A.23&amp;au=Robinson%2C+Eugene&amp;isbn=&amp;jtitle=The+Washington+Post&amp;btitle=&amp;rft_id=info:eric/&amp;rft_id=info:doi/,US Major Dailies
"GOP civil war goes deeper than Trump, with study showing big policy fissures",1955892705,Newspapers," Hohmann, James
Hohmann
James
James Hohmann"," Republican Party
813940 , Fox News Channel
515120 , Pew Research Center for the People & the Press
541720 , MSNBC
511140
515210 , Democratic Party
813940"," Copyright WP Company LLC d/b/a The Washington Post Oct 27, 2017"," WPXXWP20171027GOPcivilwargoesdeeperthanTrumpwithstudys3795ef20 , WPXXWP20171027GOPcivilwargoesdeeperthanTrumpwithstudys3795ef20 , 7653 , PQ_7653_Oct272017______", News," Oct 27, 2017",0190-8286, English, English,," Washington, D.C.","Oct 27, 2017",The Washington Post,2017,https://search.proquest.com/docview/1955892705?accountid=14496, A.20," Tax rates , Same sex marriage , Taxes , Gays & lesbians , Political parties , Climate change , Texas , Corker, Bob , United States--US , Sanders, Bernard , Paul, Rand , Clinton, Hillary Rodham , Trump, Donald J",,http://ucelinks.cdlib.org:8888/sfx_local?url_ver=Z39.88-2004&amp;rft_val_fmt=info:ofi/fmt:kev:mtx:journal&amp;genre=unknown&amp;sid=ProQ:ProQ%3Awashingtonpost&amp;atitle=GOP+civil+war+goes+deeper+than+Trump%2C+with+study+showing+big+policy+fissures&amp;title=The+Washington+Post&amp;issn=01908286&amp;date=2017-10-27&amp;volume=&amp;issue=&amp;spage=A.20&amp;au=Hohmann%2C+James&amp;isbn=&amp;jtitle=The+Washington+Post&amp;btitle=&amp;rft_id=info:eric/&amp;rft_id=info:doi/,US Major Dailies
"Menendez Is Honest, Colleagues Testify",1955905957,Newspapers," King, Kate
Kate
Kate King
King
Kate King",," (c) 2017 Dow Jones & Company, Inc. Reproduced with permission of copyright owner. Further reproduction or distribution is prohibited without permission."," DWJNJ000000020171027edar0001q , DWJNJ000000020171027edar0001q , 7510 , PQ_7510_Oct272017______", News," Oct 27, 2017",0099-9660, English, English, n/a," New York, N.Y.","Oct 27, 2017",Wall Street Journal,2017,https://search.proquest.com/docview/1955905957?accountid=14496, n/a," Campaign contributions , Scandals , Testimony , Corruption in government , Graham, Lindsey , Booker, Cory A , New Jersey , Menendez, Robert",,http://ucelinks.cdlib.org:8888/sfx_local?url_ver=Z39.88-2004&amp;rft_val_fmt=info:ofi/fmt:kev:mtx:journal&amp;genre=unknown&amp;sid=ProQ:ProQ%3Awallstreetjournal&amp;atitle=Menendez+Is+Honest%2C+Colleagues+Testify&amp;title=Wall+Street+Journal&amp;issn=00999660&amp;date=2017-10-27&amp;volume=&amp;issue=&amp;spage=&amp;au=King%2C+Kate&amp;isbn=&amp;jtitle=Wall+Street+Journal&amp;btitle=&amp;rft_id=info:eric/&amp;rft_id=info:doi/,US Major Dailies
"MANSION --- House Call / Regina Spektor: From Refugee To Pop Star --- The singer left her cherished piano in Moscow; today, a home in Manhattan",1955905979,Newspapers," Myers, Marc
Marc
Marc Myers
Myers
Marc Myers",," (c) 2017 Dow Jones & Company, Inc. Reproduced with permission of copyright owner. Further reproduction or distribution is prohibited without permission."," DWJNJ000000020171027edar00007 , DWJNJ000000020171027edar00007 , 7510 , PQ_7510_Oct272017______", Interview," Oct 27, 2017",0099-9660, English, English, M.10," New York, N.Y.","Oct 27, 2017",Wall Street Journal,2017,https://search.proquest.com/docview/1955905979?accountid=14496, M.10," Luxury homes , Spektor, Regina",,http://ucelinks.cdlib.org:8888/sfx_local?url_ver=Z39.88-2004&amp;rft_val_fmt=info:ofi/fmt:kev:mtx:journal&amp;genre=unknown&amp;sid=ProQ:ProQ%3Awallstreetjournal&amp;atitle=MANSION+---+House+Call+%2F+Regina+Spektor%3A+From+Refugee+To+Pop+Star+---+The+singer+left+her+cherished+piano+in+Moscow%3B+today%2C+a+home+in+Manhattan&amp;title=Wall+Street+Journal&amp;issn=00999660&amp;date=2017-10-27&amp;volume=&amp;issue=&amp;spage=M.10&amp;au=Myers%2C+Marc&amp;isbn=&amp;jtitle=Wall+Street+Journal&amp;btitle=&amp;rft_id=info:eric/&amp;rft_id=info:doi/,US Major Dailies
U.S. News: Border-Wall Models Put On Display --- Prototypes are shown even as the president's plan faces funding and other challenges,1955906255,Newspapers," Caldwell, Alicia A
Alicia
Alicia A Caldwell
Caldwell
A
Alicia A. Caldwell",," (c) 2017 Dow Jones & Company, Inc. Reproduced with permission of copyright owner. Further reproduction or distribution is prohibited without permission."," DWJNJ000000020171027edar0001k , DWJNJ000000020171027edar0001k , 7510 , PQ_7510_Oct272017______", News," Oct 27, 2017",0099-9660, English, English, A.3," New York, N.Y.","Oct 27, 2017",Wall Street Journal,2017,https://search.proquest.com/docview/1955906255?accountid=14496, A.3," Prototypes , Border security , United States--US , Mexico , Trump, Donald J",,http://ucelinks.cdlib.org:8888/sfx_local?url_ver=Z39.88-2004&amp;rft_val_fmt=info:ofi/fmt:kev:mtx:journal&amp;genre=unknown&amp;sid=ProQ:ProQ%3Awallstreetjournal&amp;atitle=U.S.+News%3A+Border-Wall+Models+Put+On+Display+---+Prototypes+are+shown+even+as+the+president%27s+plan+faces+funding+and+other+challenges&amp;title=Wall+Street+Journal&amp;issn=00999660&amp;date=2017-10-27&amp;volume=&amp;issue=&amp;spage=A.3&amp;au=Caldwell%2C+Alicia+A&amp;isbn=&amp;jtitle=Wall+Street+Journal&amp;btitle=&amp;rft_id=info:eric/&amp;rft_id=info:doi/,US Major Dailies
NEWS BRIEFING,1955943329,Newspapers,," American Civil Liberties Union--ACLU
541110
813311 , Democratic Party
813940"," Copyright Tribune Interactive, LLC Oct 27, 2017"," 7684 , PQ_7684_Oct272017 , TRIBTRIB2017102720171026314081565 , TRIBTRIB2017102720171026314081565", News," Oct 27, 2017",1085-6706, English, English,," Chicago, Ill.","Oct 27, 2017",Chicago Tribune,2017,https://search.proquest.com/docview/1955943329?accountid=14496, 17," Deposition , Voter registration , National security , Voting rights , Explosions , Political campaigns , Citizenship , Presidents , Biological & chemical weapons , Job classification , Election law , Employment , Immigration , Trump, Donald J , Spain , United States--US , Kansas , Jakarta Indonesia , Indonesia",,http://ucelinks.cdlib.org:8888/sfx_local?url_ver=Z39.88-2004&amp;rft_val_fmt=info:ofi/fmt:kev:mtx:journal&amp;genre=unknown&amp;sid=ProQ:ProQ%3Achicagotribune&amp;atitle=NEWS+BRIEFING&amp;title=Chicago+Tribune&amp;issn=10856706&amp;date=2017-10-27&amp;volume=&amp;issue=&amp;spage=17&amp;au=&amp;isbn=&amp;jtitle=Chicago+Tribune&amp;btitle=&amp;rft_id=info:eric/&amp;rft_id=info:doi/,US Major Dailies
Tennessee Towns Heighten Security Ahead of White Nationalist Rallies; State and local officials put in place strict rules and heavy security before Saturday 'White Lives Matter' events in Shelbyville and Murfreesboro,1955950596,Newspapers," McWhirter, Cameron
Cameron
Cameron McWhirter
McWhirter
Cameron McWhirter"," National Socialist German Workers Party
813940 , University of Florida
611310"," (c) 2017 Dow Jones & Company, Inc. Reproduced with permission of copyright owner. Further reproduction or distribution is prohibited without permission."," WSJOWSJO20171027000020171027edar00107 , WSJOWSJO20171027000020171027edar00107 , 117310 , PQ_117310_Oct272017______", News," Oct 27, 2017",, English, English, n/a," New York, N.Y.","Oct 27, 2017",Wall Street Journal (Online),2017,https://search.proquest.com/docview/1955950596?accountid=14496, n/a," Violence , Community , Law enforcement , Demonstrations & protests , White supremacists , Tennessee , Florida , United States--US , Nashville Tennessee",,http://ucelinks.cdlib.org:8888/sfx_local?url_ver=Z39.88-2004&amp;rft_val_fmt=info:ofi/fmt:kev:mtx:journal&amp;genre=unknown&amp;sid=ProQ:ProQ%3Awallstreetjournal&amp;atitle=Tennessee+Towns+Heighten+Security+Ahead+of+White+Nationalist+Rallies%3B+State+and+local+officials+put+in+place+strict+rules+and+heavy+security+before+Saturday+%27White+Lives+Matter%27+events+in+Shelbyville+and+Murfreesboro&amp;title=Wall+Street+Journal+%28Online%29&amp;issn=&amp;date=2017-10-27&amp;volume=&amp;issue=&amp;spage=&amp;au=McWhirter%2C+Cameron&amp;isbn=&amp;jtitle=Wall+Street+Journal+%28Online%29&amp;btitle=&amp;rft_id=info:eric/&amp;rft_id=info:doi/,"International Newsstream,US Major Dailies"
"Trump Appointee Brings Antiabortion Mission to Immigration Shelters; Scott Lloyd, as head of Office of Refugee Resettlement, has tried to block abortions for teens held in custody",1956016627,Newspapers," Meckler, Laura
Laura
Laura Meckler
Meckler
Laura Meckler; Brent Kendall , Kendall, Brent
Brent
Brent Kendall
Kendall"," American Civil Liberties Union--ACLU
541110
813311 , Department of Health & Human Services
923120 , Democratic Party
813940"," (c) 2017 Dow Jones & Company, Inc. Reproduced with permission of copyright owner. Further reproduction or distribution is prohibited without permission."," WSJOWSJO20171027000020171027edar0020a , WSJOWSJO20171027000020171027edar0020a , 117310 , PQ_117310_Oct272017______", News," Oct 27, 2017",, English, English, n/a," New York, N.Y.","Oct 27, 2017",Wall Street Journal (Online),2017,https://search.proquest.com/docview/1956016627?accountid=14496, n/a," Electronic mail systems , Pregnancy , Presidents , Child custody , Abortion , Birth control , Federal court decisions , Jayapal, Pramila , Texas , United States--US",,http://ucelinks.cdlib.org:8888/sfx_local?url_ver=Z39.88-2004&amp;rft_val_fmt=info:ofi/fmt:kev:mtx:journal&amp;genre=unknown&amp;sid=ProQ:ProQ%3Awallstreetjournal&amp;atitle=Trump+Appointee+Brings+Antiabortion+Mission+to+Immigration+Shelters%3B+Scott+Lloyd%2C+as+head+of+Office+of+Refugee+Resettlement%2C+has+tried+to+block+abortions+for+teens+held+in+custody&amp;title=Wall+Street+Journal+%28Online%29&amp;issn=&amp;date=2017-10-27&amp;volume=&amp;issue=&amp;spage=&amp;au=Meckler%2C+Laura%3BKendall%2C+Brent&amp;isbn=&amp;jtitle=Wall+Street+Journal+%28Online%29&amp;btitle=&amp;rft_id=info:eric/&amp;rft_id=info:doi/,"International Newsstream,US Major Dailies"
Openings,1956019435,Newspapers,,," Copyright WP Company LLC d/b/a The Washington Post Oct 27, 2017"," WPXXWP20171027MISSINGTITLEd8bd1d3e , WPXXWP20171027MISSINGTITLEd8bd1d3e , 7653 , PQ_7653_Oct272017______", News," Oct 27, 2017",0190-8286, English, English,," Washington, D.C.","Oct 27, 2017",The Washington Post,2017,https://search.proquest.com/docview/1956019435?accountid=14496, T.23," Art galleries & museums , Artists , Photographs , Painting , World War I , Afghanistan",,http://ucelinks.cdlib.org:8888/sfx_local?url_ver=Z39.88-2004&amp;rft_val_fmt=info:ofi/fmt:kev:mtx:journal&amp;genre=unknown&amp;sid=ProQ:ProQ%3Awashingtonpost&amp;atitle=Openings&amp;title=The+Washington+Post&amp;issn=01908286&amp;date=2017-10-27&amp;volume=&amp;issue=&amp;spage=T.23&amp;au=&amp;isbn=&amp;jtitle=The+Washington+Post&amp;btitle=&amp;rft_id=info:eric/&amp;rft_id=info:doi/,US Major Dailies
"U.S. Nursed an Undocumented Girl, 10. Now It May Deport Her.",1956380475,Newspapers," Yee, Vivian
Vivian
Vivian Yee
Yee
Vivian Yee",," Copyright New York Times Company Oct 28, 2017"," 217310-20171028 , 217310-20171028 , 7818 , PQ_7818_Oct282017______", News," Oct 28, 2017",0362-4331, English, English, A.13," New York, N.Y.","Oct 28, 2017",New York Times,2017,https://search.proquest.com/docview/1956380475?accountid=14496, A.13," Parents & parenting , Immigration policy , Emergency medical care , Daughters , Child custody , Deportation , Arrests , Surgery , Hospitals , Families & family life , Cerebral palsy , Border patrol , Aliens , Mexico , United States--US , Rio Grande Valley , Texas",,http://ucelinks.cdlib.org:8888/sfx_local?url_ver=Z39.88-2004&amp;rft_val_fmt=info:ofi/fmt:kev:mtx:journal&amp;genre=unknown&amp;sid=ProQ:ProQ%3Anytimes&amp;atitle=U.S.+Nursed+an+Undocumented+Girl%2C+10.+Now+It+May+Deport+Her.%3A+%5BNational+Desk%5D&amp;title=New+York+Times&amp;issn=03624331&amp;date=2017-10-28&amp;volume=&amp;issue=&amp;spage=A.13&amp;au=Yee%2C+Vivian&amp;isbn=&amp;jtitle=New+York+Times&amp;btitle=&amp;rft_id=info:eric/&amp;rft_id=info:doi/,US Major Dailies
"ON POLITICS; Her path back to D.C. runs red; Among conservative voters faced with two Democratic choices, Feinstein has an edge.",1956380642,Newspapers," Barabak, Mark Z
Mark
Mark Z Barabak
Barabak
Z
Mark Z. Barabak"," Republican Party
813940"," Copyright Los Angeles Times Oct 28, 2017"," 7683 , PQ_7683_Oct282017 , LATMLATM2017102825742 , LATMLATM2017102825742"," Opinions , Commentary"," Oct 28, 2017",0458-3035, English, English, B.1," Los Angeles, Calif.","Oct 28, 2017",Los Angeles Times,2017,https://search.proquest.com/docview/1956380642?accountid=14496, B.1," Race , Presidential elections , Bills , California , Los Angeles California , United States--US , Sacramento California , Steyer, Tom , El Dorado County California"," FEINSTEIN, DIANNE , CALIFORNIA , CONGRESSIONAL ELECTIONS (2018) , POLITICAL CANDIDATES , CONSERVATIVES",http://ucelinks.cdlib.org:8888/sfx_local?url_ver=Z39.88-2004&amp;rft_val_fmt=info:ofi/fmt:kev:mtx:journal&amp;genre=unknown&amp;sid=ProQ:ProQ%3Alatimes&amp;atitle=ON+POLITICS%3B+Her+path+back+to+D.C.+runs+red%3B+Among+conservative+voters+faced+with+two+Democratic+choices%2C+Feinstein+has+an+edge.&amp;title=Los+Angeles+Times&amp;issn=04583035&amp;date=2017-10-28&amp;volume=&amp;issue=&amp;spage=B.1&amp;au=Barabak%2C+Mark+Z&amp;isbn=&amp;jtitle=Los+Angeles+Times&amp;btitle=&amp;rft_id=info:eric/&amp;rft_id=info:doi/,US Major Dailies
"Future Uncertain, a Surge for Citizenship",1956381214,Newspapers," Jordan, Miriam
Miriam
Miriam Jordan
Jordan
Miriam Jordan",," Copyright New York Times Company Oct 28, 2017"," 167665-20171028 , 167665-20171028 , 7818 , PQ_7818_Oct282017______", News," Oct 28, 2017",0362-4331, English, English, A.9," New York, N.Y.","Oct 28, 2017",New York Times,2017,https://search.proquest.com/docview/1956381214?accountid=14496, A.9," Immigration policy , Citizenship , Rites & ceremonies , Passports & visas , Deportation , Presidential elections , Aliens , Identification documents , Political parties , Flags , United States--US , Trump, Donald J",,http://ucelinks.cdlib.org:8888/sfx_local?url_ver=Z39.88-2004&amp;rft_val_fmt=info:ofi/fmt:kev:mtx:journal&amp;genre=unknown&amp;sid=ProQ:ProQ%3Anytimes&amp;atitle=Future+Uncertain%2C+a+Surge+for+Citizenship%3A+%5BNational+Desk%5D&amp;title=New+York+Times&amp;issn=03624331&amp;date=2017-10-28&amp;volume=&amp;issue=&amp;spage=A.9&amp;au=Jordan%2C+Miriam&amp;isbn=&amp;jtitle=New+York+Times&amp;btitle=&amp;rft_id=info:eric/&amp;rft_id=info:doi/,US Major Dailies
"THE WORLD; U.S., Mexico ally on migration; Effort to limit Central American exodus may be countered by Trump policies.",1956381464,Newspapers," Linthicum, Kate
Kate
Kate Linthicum
Linthicum
Kate Linthicum"," Agency for International Development--AID
928120 , Congress
921120"," Copyright Los Angeles Times Oct 28, 2017"," 7683 , PQ_7683_Oct282017 , LATMLATM2017102825721 , LATMLATM2017102825721", News," Oct 28, 2017",0458-3035, English, English, A.3," Los Angeles, Calif.","Oct 28, 2017",Los Angeles Times,2017,https://search.proquest.com/docview/1956381464?accountid=14496, A.3," Collaboration , Deportation , Migration , Presidents , Mexico , Honduras , United States--US , Guatemala , Pence, Mike , Central America , El Salvador , Obama, Barack"," MEXICO , UNITED STATES , CENTRAL AMERICA , IMMIGRATION",http://ucelinks.cdlib.org:8888/sfx_local?url_ver=Z39.88-2004&amp;rft_val_fmt=info:ofi/fmt:kev:mtx:journal&amp;genre=unknown&amp;sid=ProQ:ProQ%3Alatimes&amp;atitle=THE+WORLD%3B+U.S.%2C+Mexico+ally+on+migration%3B+Effort+to+limit+Central+American+exodus+may+be+countered+by+Trump+policies.&amp;title=Los+Angeles+Times&amp;issn=04583035&amp;date=2017-10-28&amp;volume=&amp;issue=&amp;spage=A.3&amp;au=Linthicum%2C+Kate&amp;isbn=&amp;jtitle=Los+Angeles+Times&amp;btitle=&amp;rft_id=info:eric/&amp;rft_id=info:doi/,US Major Dailies
Gillespie's tack to lead Va. in Trump's America: Embrace the culture wars,1956382460,Newspapers," Nirappil, Fenit
Nirappil
Fenit
Fenit Nirappil"," Republican Party
813940 , Democratic Party
813940"," Copyright WP Company LLC d/b/a The Washington Post Oct 28, 2017"," WPXXWP20171028GillespiestacktoleadVainTrumpsAmericaEmb40997290 , WPXXWP20171028GillespiestacktoleadVainTrumpsAmericaEmb40997290 , 7653 , PQ_7653_Oct282017______", News," Oct 28, 2017",0190-8286, English, English,," Washington, D.C.","Oct 28, 2017",The Washington Post,2017,https://search.proquest.com/docview/1956382460?accountid=14496, A.1," Immigration policy , Hispanic Americans , Candidates , Gangs , Political parties , California , Virginia",,http://ucelinks.cdlib.org:8888/sfx_local?url_ver=Z39.88-2004&amp;rft_val_fmt=info:ofi/fmt:kev:mtx:journal&amp;genre=unknown&amp;sid=ProQ:ProQ%3Awashingtonpost&amp;atitle=Gillespie%27s+tack+to+lead+Va.+in+Trump%27s+America%3A+Embrace+the+culture+wars&amp;title=The+Washington+Post&amp;issn=01908286&amp;date=2017-10-28&amp;volume=&amp;issue=&amp;spage=A.1&amp;au=Nirappil%2C+Fenit&amp;isbn=&amp;jtitle=The+Washington+Post&amp;btitle=&amp;rft_id=info:eric/&amp;rft_id=info:doi/,US Major Dailies
U.S. News: Tennessee Police Brace for White Nationalists,1956427011,Newspapers," McWhirter, Cameron
Cameron
Cameron McWhirter
McWhirter
Cameron McWhirter",," (c) 2017 Dow Jones & Company, Inc. Reproduced with permission of copyright owner. Further reproduction or distribution is prohibited without permission."," DWJNJ000000020171028edas0002s , DWJNJ000000020171028edas0002s , 7510 , PQ_7510_Oct282017______", News," Oct 28, 2017",0099-9660, English, English, A.3," New York, N.Y.","Oct 28, 2017",Wall Street Journal,2017,https://search.proquest.com/docview/1956427011?accountid=14496, A.3," Demonstrations & protests , White supremacists , Tennessee",,http://ucelinks.cdlib.org:8888/sfx_local?url_ver=Z39.88-2004&amp;rft_val_fmt=info:ofi/fmt:kev:mtx:journal&amp;genre=unknown&amp;sid=ProQ:ProQ%3Awallstreetjournal&amp;atitle=U.S.+News%3A+Tennessee+Police+Brace+for+White+Nationalists&amp;title=Wall+Street+Journal&amp;issn=00999660&amp;date=2017-10-28&amp;volume=&amp;issue=&amp;spage=A.3&amp;au=McWhirter%2C+Cameron&amp;isbn=&amp;jtitle=Wall+Street+Journal&amp;btitle=&amp;rft_id=info:eric/&amp;rft_id=info:doi/,US Major Dailies
"Demonstrators, Counterprotesters Line Streets at White Nationalist Rally in Tennessee; One rally ends without violence, another fizzles",1956480451,Newspapers," McWhirter, Cameron
Cameron
Cameron McWhirter
McWhirter
Cameron McWhirter",," (c) 2017 Dow Jones & Company, Inc. Reproduced with permission of copyright owner. Further reproduction or distribution is prohibited without permission."," WSJOWSJO20171028000020171028edas000rt , WSJOWSJO20171028000020171028edas000rt , 117310 , PQ_117310_Oct282017______", News," Oct 28, 2017",, English, English, n/a," New York, N.Y.","Oct 28, 2017",Wall Street Journal (Online),2017,https://search.proquest.com/docview/1956480451?accountid=14496, n/a," Law enforcement , Demonstrations & protests , Tennessee , United States--US , Nashville Tennessee",,http://ucelinks.cdlib.org:8888/sfx_local?url_ver=Z39.88-2004&amp;rft_val_fmt=info:ofi/fmt:kev:mtx:journal&amp;genre=unknown&amp;sid=ProQ:ProQ%3Awallstreetjournal&amp;atitle=Demonstrators%2C+Counterprotesters+Line+Streets+at+White+Nationalist+Rally+in+Tennessee%3B+One+rally+ends+without+violence%2C+another+fizzles&amp;title=Wall+Street+Journal+%28Online%29&amp;issn=&amp;date=2017-10-28&amp;volume=&amp;issue=&amp;spage=&amp;au=McWhirter%2C+Cameron&amp;isbn=&amp;jtitle=Wall+Street+Journal+%28Online%29&amp;btitle=&amp;rft_id=info:eric/&amp;rft_id=info:doi/,"International Newsstream,US Major Dailies"
A Tale Finally Told in TV's Age of Atwood,1956801874,Newspapers," Onstad, Katrina
Katrina
Katrina Onstad
Onstad
Katrina Onstad"," Netflix Inc
512120
518210
532230"," Copyright New York Times Company Oct 29, 2017"," 930067-20171029 , 930067-20171029 , 7818 , PQ_7818_Oct292017______", Feature," Oct 29, 2017",0362-4331, English, English, AR.1," New York, N.Y.","Oct 29, 2017",New York Times,2017,https://search.proquest.com/docview/1956801874?accountid=14496, AR.1," Writers , Women , Motion picture directors & producers , Books , Aliens , Television programs , Atwood, Margaret , Polley, Sarah",,http://ucelinks.cdlib.org:8888/sfx_local?url_ver=Z39.88-2004&amp;rft_val_fmt=info:ofi/fmt:kev:mtx:journal&amp;genre=article&amp;sid=ProQ:ProQ%3Anytimes&amp;atitle=A+Tale+Finally+Told+in+TV%27s+Age+of+Atwood%3A+%5BArts+and+Leisure+Desk%5D&amp;title=New+York+Times&amp;issn=03624331&amp;date=2017-10-29&amp;volume=&amp;issue=&amp;spage=AR.1&amp;au=Onstad%2C+Katrina&amp;isbn=&amp;jtitle=New+York+Times&amp;btitle=&amp;rft_id=info:eric/&amp;rft_id=info:doi/,US Major Dailies
Majority of Virginians talk frankly about racial divide,1956801875,Newspapers," Heim, Joe
Heim
Joe
Joe Heim , Chason, Rachel
Chason
Rachel
Rachel Chason , Guskin, Emily
Guskin
Emily
Emily Guskin"," Republican Party
813940 , Democratic Party
813940"," Copyright WP Company LLC d/b/a The Washington Post Oct 29, 2017"," WPXXWP20171029MajorityofVirginianstalkfranklyaboutracif2d7ce9c , WPXXWP20171029MajorityofVirginianstalkfranklyaboutracif2d7ce9c , 7653 , PQ_7653_Oct292017______", News," Oct 29, 2017",0190-8286, English, English,," Washington, D.C.","Oct 29, 2017",The Washington Post,2017,https://search.proquest.com/docview/1956801875?accountid=14496, C.1," Memorials & monuments , Polls & surveys , Equality , African Americans , Civil war , Race relations , Slavery , Sculpture , Prejudice , United States--US",,http://ucelinks.cdlib.org:8888/sfx_local?url_ver=Z39.88-2004&amp;rft_val_fmt=info:ofi/fmt:kev:mtx:journal&amp;genre=unknown&amp;sid=ProQ:ProQ%3Awashingtonpost&amp;atitle=Majority+of+Virginians+talk+frankly+about+racial+divide&amp;title=The+Washington+Post&amp;issn=01908286&amp;date=2017-10-29&amp;volume=&amp;issue=&amp;spage=C.1&amp;au=Heim%2C+Joe%3BChason%2C+Rachel%3BGuskin%2C+Emily&amp;isbn=&amp;jtitle=The+Washington+Post&amp;btitle=&amp;rft_id=info:eric/&amp;rft_id=info:doi/,US Major Dailies
